Ville;Corps;Activité;Produit;Année;Indice
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2016;127.4
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2017;132.4
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2018;134.5
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2019;135.9
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2020;134.4
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2021;146.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;2022;161.3
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2005;100.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2006;101.5
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2007;105.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2008;108.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2009;109.3
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2010;114.7
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2011;118.9
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2012;121.2
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2013;125.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2014;129.1
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2015;133.1
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2016;138.9
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2017;143.1
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2018;144.0
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2019;145.4
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2020;139.1
YOUSSOUFIA;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;2021;140.6
